Zeit von [CET/CEST];Zeit bis [CET/CEST];Preis Erstveröffentlichung [EUR/MWh];Preis 15 min [EUR/MWh];Preis final [EUR/MWh],,,
30.09.2023 02:15:00;30.09.2023 02:30:00;100,00;100,00;100,31
30.09.2023 02:30:00;30.09.2023 02:45:00;18,36;18,36;18,87
30.09.2023 02:45:00;30.09.2023 03:00:00;98,83;98,83;100,1
30.09.2023 03:00:00;30.09.2023 03:15:00;102,09;102,09;102,10
30.09.2023 03:15:00;30.09.2023 03:30:00;100,87;101,22;101,22
30.09.2023 03:30:00;30.09.2023 03:45:00;100,56;100,56;100,56
30.09.2023 03:45:00;30.09.2023 04:00:00;101,21;101,18;101,18
30.09.2023 04:00:00;30.09.2023 04:15:00;105,96;105,96;105,95
30.09.2023 04:15:00;30.09.2023 04:30:00;100,07;100,07;101,81
30.09.2023 04:30:00;30.09.2023 04:45:00;127,01;127,01;128,85
30.09.2023 04:45:00;30.09.2023 05:00:00;104,67;104,67;105,70
30.09.2023 05:00:00;30.09.2023 05:15:00;105,61;106,25;106,25
30.09.2023 05:15:00;30.09.2023 05:30:00;132,38;132,38;133,14
30.09.2023 05:30:00;30.09.2023 05:45:00;159,60;159,60;159,31
30.09.2023 05:45:00;30.09.2023 06:00:00;131,02;131,02;130,71
30.09.2023 06:00:00;30.09.2023 06:15:00;29,41;29,41;27,66
30.09.2023 06:15:00;30.09.2023 06:30:00;67,33;67,33;64,68
30.09.2023 06:30:00;30.09.2023 06:45:00;28,35;28,35;27,67
30.09.2023 06:45:00;30.09.2023 07:00:00;20,21;20,21;19,32
30.09.2023 07:00:00;30.09.2023 07:15:00;-8,87;-8,87;-9,2
30.09.2023 07:15:00;30.09.2023 07:30:00;-28,31;-28,31;-28,44
30.09.2023 07:30:00;30.09.2023 07:45:00;-32,47;-32,47;-32,49
30.09.2023 07:45:00;30.09.2023 08:00:00;101,81;101,81;101,81
30.09.2023 08:00:00;30.09.2023 08:15:00;142,05;142,05;142,11
30.09.2023 08:15:00;30.09.2023 08:30:00;147,17;147,17;146,96
30.09.2023 08:30:00;30.09.2023 08:45:00;121,25;121,25;121,28
30.09.2023 08:45:00;30.09.2023 09:00:00;103,81;103,81;103,95
30.09.2023 09:00:00;30.09.2023 09:15:00;127,39;128,03;128,3
30.09.2023 09:15:00;30.09.2023 09:30:00;123,19;125,91;125,6
30.09.2023 09:30:00;30.09.2023 09:45:00;120,50;140,13;140,13
30.09.2023 09:45:00;30.09.2023 10:00:00;193,15;185,96;185,96
30.09.2023 10:00:00;30.09.2023 10:15:00;144,92;144,92;145,39
30.09.2023 10:15:00;30.09.2023 10:30:00;119,96;120,80;121,79
30.09.2023 10:30:00;30.09.2023 10:45:00;103,81;103,81;103,81
30.09.2023 10:45:00;30.09.2023 11:00:00;64,57;67,26;67,26
30.09.2023 11:00:00;30.09.2023 11:15:00;107,33;108,50;108,50
30.09.2023 11:15:00;30.09.2023 11:30:00;-0,68;-0,68;-0,55
30.09.2023 11:30:00;30.09.2023 11:45:00;-58,85;-58,85;-60,70
30.09.2023 11:45:00;30.09.2023 12:00:00;-51,62;-51,62;-50,19
30.09.2023 12:00:00;30.09.2023 12:15:00;113,16;113,16;113,20
30.09.2023 12:15:00;30.09.2023 12:30:00;47,94;47,74;47,71
30.09.2023 12:30:00;30.09.2023 12:45:00;47,16;45,95;45,95
30.09.2023 12:45:00;30.09.2023 13:00:00;9,63;8,93;8,93
30.09.2023 13:00:00;30.09.2023 13:15:00;142,92;142,92;142,92
30.09.2023 13:15:00;30.09.2023 13:30:00;142,94;142,94;142,94
30.09.2023 13:30:00;30.09.2023 13:45:00;135,57;135,57;135,59
30.09.2023 13:45:00;30.09.2023 14:00:00;138,60;138,60;138,64
30.09.2023 14:00:00;30.09.2023 14:15:00;-15,72;-8,70;-9,1
30.09.2023 14:15:00;30.09.2023 14:30:00;4,15;18,39;18,39
30.09.2023 14:30:00;30.09.2023 14:45:00;44,76;46,17;46,17
30.09.2023 14:45:00;30.09.2023 15:00:00;144,92;144,92;86,74
30.09.2023 15:00:00;30.09.2023 15:15:00;7,86;8,12;8,12
30.09.2023 15:15:00;30.09.2023 15:30:00;78,23;77,78;72,59
30.09.2023 15:30:00;30.09.2023 15:45:00;76,61;76,61;67,57
30.09.2023 15:45:00;30.09.2023 16:00:00;135,93;133,47;133,47
30.09.2023 16:00:00;30.09.2023 16:15:00;104,28;104,28;104,28
30.09.2023 16:15:00;30.09.2023 16:30:00;113,83;113,83;114,28
30.09.2023 16:30:00;30.09.2023 16:45:00;144,96;144,96;143,65
30.09.2023 16:45:00;30.09.2023 17:00:00;152,46;152,46;152,18
30.09.2023 17:00:00;30.09.2023 17:15:00;94,09;94,09;79,48
30.09.2023 17:15:00;30.09.2023 17:30:00;118,84;119,18;117,93
30.09.2023 17:30:00;30.09.2023 17:45:00;67,41;67,41;60,89
30.09.2023 17:45:00;30.09.2023 18:00:00;94,78;94,78;93,50
30.09.2023 18:00:00;30.09.2023 18:15:00;35,42;35,42;37,29
30.09.2023 18:15:00;30.09.2023 18:30:00;67,54;67,54;57,83
30.09.2023 18:30:00;30.09.2023 18:45:00;144,85;144,85;144,85
30.09.2023 18:45:00;30.09.2023 19:00:00;188,02;187,15;186,31
30.09.2023 19:00:00;30.09.2023 19:15:00;149,10;145,79;145,79
30.09.2023 19:15:00;30.09.2023 19:30:00;164,46;167,54;167,54
30.09.2023 19:30:00;30.09.2023 19:45:00;176,73;183,53;183,53
30.09.2023 19:45:00;30.09.2023 20:00:00;159,22;159,53;159,53
30.09.2023 20:00:00;30.09.2023 20:15:00;177,72;178,42;178,42
30.09.2023 20:15:00;30.09.2023 20:30:00;143,78;143,78;143,78
30.09.2023 20:30:00;30.09.2023 20:45:00;145,14;144,75;144,75
30.09.2023 20:45:00;30.09.2023 21:00:00;130,55;130,47;130,47
30.09.2023 21:00:00;30.09.2023 21:15:00;158,57;158,57;158,57
30.09.2023 21:15:00;30.09.2023 21:30:00;159,25;159,25;159,25
30.09.2023 21:30:00;30.09.2023 21:45:00;158,08;158,08;158,21
30.09.2023 21:45:00;30.09.2023 22:00:00;135,57;135,57;135,57
30.09.2023 22:00:00;30.09.2023 22:15:00;160,17;160,17;160,19
30.09.2023 22:15:00;30.09.2023 22:30:00;150,21;150,21;149,82
30.09.2023 22:30:00;30.09.2023 22:45:00;123,54;123,54;123,72
30.09.2023 22:45:00;30.09.2023 23:00:00;103,59;103,59;103,66
30.09.2023 23:00:00;30.09.2023 23:15:00;156,98;156,98;157,71
30.09.2023 23:15:00;30.09.2023 23:30:00;152,87;152,87;155,6
30.09.2023 23:30:00;30.09.2023 23:45:00;137,03;137,03;145,10
30.09.2023 23:45:00;01.10.2023 00:00:00;116,34;113,43;114,0
01.10.2023 00:00:00;01.10.2023 00:15:00;117,73;176,61;176,61
01.10.2023 00:15:00;01.10.2023 00:30:00;117,73;138,45;138,45
01.10.2023 00:30:00;01.10.2023 00:45:00;117,73;126,96;126,96
01.10.2023 00:45:00;01.10.2023 01:00:00;117,73;111,31;111,31
01.10.2023 01:00:00;01.10.2023 01:15:00;106,02;128,22;125,39
01.10.2023 01:15:00;01.10.2023 01:30:00;101,65;108,16;106,6
01.10.2023 01:30:00;01.10.2023 01:45:00;113,40;113,40;113,65
01.10.2023 01:45:00;01.10.2023 02:00:00;109,01;107,06;104,95
01.10.2023 02:00:00;01.10.2023 02:15:00;154,47;154,47;154,17
01.10.2023 02:15:00;01.10.2023 02:30:00;110,73;105,87;105,87
01.10.2023 02:30:00;01.10.2023 02:45:00;106,83;104,24;104,24
01.10.2023 02:45:00;01.10.2023 03:00:00;105,39;103,56;103,56
01.10.2023 03:00:00;01.10.2023 03:15:00;115,20;116,72;116,72
01.10.2023 03:15:00;01.10.2023 03:30:00;105,94;105,94;105,95
01.10.2023 03:30:00;01.10.2023 03:45:00;98,64;100,71;100,71
01.10.2023 03:45:00;01.10.2023 04:00:00;102,24;103,64;103,64
01.10.2023 04:00:00;01.10.2023 04:15:00;141,38;141,38;142,7
01.10.2023 04:15:00;01.10.2023 04:30:00;109,42;109,42;109,47
01.10.2023 04:30:00;01.10.2023 04:45:00;140,37;140,37;140,37
01.10.2023 04:45:00;01.10.2023 05:00:00;140,17;140,17;140,17
01.10.2023 05:00:00;01.10.2023 05:15:00;144,56;144,56;144,56
01.10.2023 05:15:00;01.10.2023 05:30:00;151,10;151,10;151,13
01.10.2023 05:30:00;01.10.2023 05:45:00;154,80;154,80;154,80
01.10.2023 05:45:00;01.10.2023 06:00:00;156,08;156,08;156,9
01.10.2023 06:00:00;01.10.2023 06:15:00;152,18;152,18;152,19
01.10.2023 06:15:00;01.10.2023 06:30:00;149,82;149,82;149,75
01.10.2023 06:30:00;01.10.2023 06:45:00;147,54;147,54;147,46
01.10.2023 06:45:00;01.10.2023 07:00:00;110,05;108,66;108,66
01.10.2023 07:00:00;01.10.2023 07:15:00;125,56;127,46;127,46
01.10.2023 07:15:00;01.10.2023 07:30:00;134,21;133,22;133,22
01.10.2023 07:30:00;01.10.2023 07:45:00;121,42;121,92;121,92
01.10.2023 07:45:00;01.10.2023 08:00:00;116,29;116,54;116,54
01.10.2023 08:00:00;01.10.2023 08:15:00;55,39;55,39;59,95
01.10.2023 08:15:00;01.10.2023 08:30:00;143,43;143,43;143,42
01.10.2023 08:30:00;01.10.2023 08:45:00;137,81;137,81;89,68
01.10.2023 08:45:00;01.10.2023 09:00:00;63,25;63,23;62,63
01.10.2023 09:00:00;01.10.2023 09:15:00;143,98;143,98;143,68
01.10.2023 09:15:00;01.10.2023 09:30:00;123,57;123,57;124,17
01.10.2023 09:30:00;01.10.2023 09:45:00;105,80;105,80;105,81
01.10.2023 09:45:00;01.10.2023 10:00:00;47,66;38,69;38,69
01.10.2023 10:00:00;01.10.2023 10:15:00;150,60;150,60;150,60
01.10.2023 10:15:00;01.10.2023 10:30:00;19,07;19,07;18,40
01.10.2023 10:30:00;01.10.2023 10:45:00;-46,33;-46,33;-46,58
01.10.2023 10:45:00;01.10.2023 11:00:00;-99,79;-99,79;-99,55
01.10.2023 11:00:00;01.10.2023 11:15:00;89,06;87,86;-66,14
01.10.2023 11:15:00;01.10.2023 11:30:00;20,93;18,63;-66,81
01.10.2023 11:30:00;01.10.2023 11:45:00;47,69;48,23;48,23
01.10.2023 11:45:00;01.10.2023 12:00:00;-25,60;-20,52;-77,72
01.10.2023 12:00:00;01.10.2023 12:15:00;48,15;62,00;59,47
01.10.2023 12:15:00;01.10.2023 12:30:00;6,33;6,06;6,6
01.10.2023 12:30:00;01.10.2023 12:45:00;-33,80;-33,80;-34,52
01.10.2023 12:45:00;01.10.2023 13:00:00;-71,05;-71,05;-71,5
01.10.2023 13:00:00;01.10.2023 13:15:00;20,75;24,79;24,79
01.10.2023 13:15:00;01.10.2023 13:30:00;-17,19;-18,99;-18,99
01.10.2023 13:30:00;01.10.2023 13:45:00;-26,59;-26,59;-26,62
01.10.2023 13:45:00;01.10.2023 14:00:00;-83,85;-83,85;-85,91
01.10.2023 14:00:00;01.10.2023 14:15:00;-106,89;-106,89;-106,11
01.10.2023 14:15:00;01.10.2023 14:30:00;-84,17;-84,17;-84,6
01.10.2023 14:30:00;01.10.2023 14:45:00;91,22;91,22;99,50
01.10.2023 14:45:00;01.10.2023 15:00:00;7,76;7,76;8,51
01.10.2023 15:00:00;01.10.2023 15:15:00;-64,64;-64,64;-62,75
01.10.2023 15:15:00;01.10.2023 15:30:00;-52,82;-52,82;-51,38
01.10.2023 15:30:00;01.10.2023 15:45:00;-11,01;-10,04;-12,0
01.10.2023 15:45:00;01.10.2023 16:00:00;47,96;48,62;48,62
01.10.2023 16:00:00;01.10.2023 16:15:00;-7,76;-8,00;-8,0
01.10.2023 16:15:00;01.10.2023 16:30:00;142,59;142,59;142,65
01.10.2023 16:30:00;01.10.2023 16:45:00;155,74;155,74;155,78
01.10.2023 16:45:00;01.10.2023 17:00:00;5,96;5,96;3,58
01.10.2023 17:00:00;01.10.2023 17:15:00;-57,38;-57,38;-57,9
01.10.2023 17:15:00;01.10.2023 17:30:00;-38,13;-38,13;-38,59
01.10.2023 17:30:00;01.10.2023 17:45:00;149,93;149,93;150,13
01.10.2023 17:45:00;01.10.2023 18:00:00;156,17;156,17;155,71
01.10.2023 18:00:00;01.10.2023 18:15:00;115,43;115,43;114,85
01.10.2023 18:15:00;01.10.2023 18:30:00;147,75;147,75;148,32
01.10.2023 18:30:00;01.10.2023 18:45:00;151,37;151,37;151,40
01.10.2023 18:45:00;01.10.2023 19:00:00;151,88;151,51;151,51
01.10.2023 19:00:00;01.10.2023 19:15:00;154,83;154,83;154,83
01.10.2023 19:15:00;01.10.2023 19:30:00;100,79;100,79;100,79
01.10.2023 19:30:00;01.10.2023 19:45:00;110,33;110,33;110,33
01.10.2023 19:45:00;01.10.2023 20:00:00;77,44;77,44;77,35
01.10.2023 20:00:00;01.10.2023 20:15:00;95,66;95,66;93,11
01.10.2023 20:15:00;01.10.2023 20:30:00;14,58;14,58;14,56
01.10.2023 20:30:00;01.10.2023 20:45:00;-8,62;-8,62;-8,70
01.10.2023 20:45:00;01.10.2023 21:00:00;114,16;102,36;100,13
01.10.2023 21:00:00;01.10.2023 21:15:00;157,24;155,03;154,11
01.10.2023 21:15:00;01.10.2023 21:30:00;127,59;127,80;124,61
01.10.2023 21:30:00;01.10.2023 21:45:00;126,13;127,61;127,61
01.10.2023 21:45:00;01.10.2023 22:00:00;120,29;120,29;120,29
01.10.2023 22:00:00;01.10.2023 22:15:00;145,25;145,25;145,50
01.10.2023 22:15:00;01.10.2023 22:30:00;150,28;150,28;149,84
01.10.2023 22:30:00;01.10.2023 22:45:00;137,97;137,97;138,34
01.10.2023 22:45:00;01.10.2023 23:00:00;23,91;23,91;23,78
01.10.2023 23:00:00;01.10.2023 23:15:00;124,14;124,58;124,58
01.10.2023 23:15:00;01.10.2023 23:30:00;120,29;120,29;120,29
01.10.2023 23:30:00;01.10.2023 23:45:00;120,50;120,50;119,56
01.10.2023 23:45:00;02.10.2023 00:00:00;119,43;119,43;116,39
02.10.2023 00:00:00;02.10.2023 00:15:00;52,23;52,23;52,13
02.10.2023 00:15:00;02.10.2023 00:30:00;47,46;47,46;47,38
02.10.2023 00:30:00;02.10.2023 00:45:00;38,80;38,80;38,87
02.10.2023 00:45:00;02.10.2023 01:00:00;37,66;37,66;37,44
02.10.2023 01:00:00;02.10.2023 01:15:00;35,84;35,84;35,81
02.10.2023 01:15:00;02.10.2023 01:30:00;40,46;40,46;39,74
02.10.2023 01:30:00;02.10.2023 01:45:00;108,17;100,62;106,87
02.10.2023 01:45:00;02.10.2023 02:00:00;93,18;86,85;86,11
02.10.2023 02:00:00;02.10.2023 02:15:00;157,25;157,25;157,43
02.10.2023 02:15:00;02.10.2023 02:30:00;102,36;102,54;102,54
02.10.2023 02:30:00;02.10.2023 02:45:00;95,93;115,12;114,61
02.10.2023 02:45:00;02.10.2023 03:00:00;99,90;101,10;101,10
02.10.2023 03:00:00;02.10.2023 03:15:00;71,45;71,45;71,95
02.10.2023 03:15:00;02.10.2023 03:30:00;41,76;41,76;41,72
02.10.2023 03:30:00;02.10.2023 03:45:00;46,43;46,43;46,61
02.10.2023 03:45:00;02.10.2023 04:00:00;48,13;48,13;47,87
02.10.2023 04:00:00;02.10.2023 04:15:00;41,46;41,46;41,11
02.10.2023 04:15:00;02.10.2023 04:30:00;110,97;110,97;113,60
02.10.2023 04:30:00;02.10.2023 04:45:00;138,85;138,85;139,12
02.10.2023 04:45:00;02.10.2023 05:00:00;148,48;148,48;148,48
02.10.2023 05:00:00;02.10.2023 05:15:00;86,56;87,05;88,16
02.10.2023 05:15:00;02.10.2023 05:30:00;133,61;133,61;135,77
02.10.2023 05:30:00;02.10.2023 05:45:00;148,75;148,75;150,24
02.10.2023 05:45:00;02.10.2023 06:00:00;150,00;150,00;150,25
02.10.2023 06:00:00;02.10.2023 06:15:00;15,64;15,64;15,44
02.10.2023 06:15:00;02.10.2023 06:30:00;92,34;92,34;91,91
02.10.2023 06:30:00;02.10.2023 06:45:00;151,08;151,08;151,5
02.10.2023 06:45:00;02.10.2023 07:00:00;155,48;151,21;151,19
02.10.2023 07:00:00;02.10.2023 07:15:00;45,73;45,73;45,73
02.10.2023 07:15:00;02.10.2023 07:30:00;139,67;140,48;138,58
02.10.2023 07:30:00;02.10.2023 07:45:00;144,84;144,18;141,87
02.10.2023 07:45:00;02.10.2023 08:00:00;84,44;84,44;85,1
02.10.2023 08:00:00;02.10.2023 08:15:00;209,78;209,04;204,96
02.10.2023 08:15:00;02.10.2023 08:30:00;55,01;55,01;54,93
02.10.2023 08:30:00;02.10.2023 08:45:00;49,53;49,53;49,53
02.10.2023 08:45:00;02.10.2023 09:00:00;51,02;51,02;51,4
02.10.2023 09:00:00;02.10.2023 09:15:00;136,57;137,48;136,22
02.10.2023 09:15:00;02.10.2023 09:30:00;136,99;136,99;137,4
02.10.2023 09:30:00;02.10.2023 09:45:00;50,79;50,79;50,76
02.10.2023 09:45:00;02.10.2023 10:00:00;54,23;54,23;54,53
02.10.2023 10:00:00;02.10.2023 10:15:00;142,73;142,73;95,32
02.10.2023 10:15:00;02.10.2023 10:30:00;57,68;57,68;57,54
02.10.2023 10:30:00;02.10.2023 10:45:00;53,62;53,62;53,61
02.10.2023 10:45:00;02.10.2023 11:00:00;51,33;51,33;51,34
02.10.2023 11:00:00;02.10.2023 11:15:00;78,74;78,74;79,12
02.10.2023 11:15:00;02.10.2023 11:30:00;51,07;51,07;51,3
02.10.2023 11:30:00;02.10.2023 11:45:00;44,32;44,32;44,30
02.10.2023 11:45:00;02.10.2023 12:00:00;82,61;78,98;43,28
02.10.2023 12:00:00;02.10.2023 12:15:00;111,48;111,27;111,27
02.10.2023 12:15:00;02.10.2023 12:30:00;87,56;107,56;105,70
02.10.2023 12:30:00;02.10.2023 12:45:00;99,81;99,81;99,81
02.10.2023 12:45:00;02.10.2023 13:00:00;99,81;99,81;99,81
02.10.2023 13:00:00;02.10.2023 13:15:00;51,99;51,99;51,91
02.10.2023 13:15:00;02.10.2023 13:30:00;52,25;52,25;52,40
02.10.2023 13:30:00;02.10.2023 13:45:00;66,27;65,07;65,7
02.10.2023 13:45:00;02.10.2023 14:00:00;48,81;48,81;48,83
02.10.2023 14:00:00;02.10.2023 14:15:00;99,81;99,81;42,83
02.10.2023 14:15:00;02.10.2023 14:30:00;91,33;91,40;90,41
02.10.2023 14:30:00;02.10.2023 14:45:00;98,42;99,87;99,87
02.10.2023 14:45:00;02.10.2023 15:00:00;42,42;42,42;42,30
02.10.2023 15:00:00;02.10.2023 15:15:00;43,85;43,85;44,50
02.10.2023 15:15:00;02.10.2023 15:30:00;59,64;59,64;58,50
02.10.2023 15:30:00;02.10.2023 15:45:00;91,27;92,12;88,58
02.10.2023 15:45:00;02.10.2023 16:00:00;149,65;149,65;149,64
02.10.2023 16:00:00;02.10.2023 16:15:00;74,76;73,65;73,65
02.10.2023 16:15:00;02.10.2023 16:30:00;89,08;86,27;84,40
02.10.2023 16:30:00;02.10.2023 16:45:00;148,68;148,68;118,80
02.10.2023 16:45:00;02.10.2023 17:00:00;141,71;141,71;141,61
02.10.2023 17:00:00;02.10.2023 17:15:00;58,00;58,00;58,1
02.10.2023 17:15:00;02.10.2023 17:30:00;152,44;152,44;58,92
02.10.2023 17:30:00;02.10.2023 17:45:00;147,15;147,15;147,84
02.10.2023 17:45:00;02.10.2023 18:00:00;209,45;210,40;210,40
02.10.2023 18:00:00;02.10.2023 18:15:00;188,31;188,31;188,28
02.10.2023 18:15:00;02.10.2023 18:30:00;169,34;169,34;169,32
02.10.2023 18:30:00;02.10.2023 18:45:00;161,70;163,27;159,78
02.10.2023 18:45:00;02.10.2023 19:00:00;220,94;240,52;102,56
02.10.2023 19:00:00;02.10.2023 19:15:00;234,63;232,90;225,33
02.10.2023 19:15:00;02.10.2023 19:30:00;70,11;70,11;70,11
02.10.2023 19:30:00;02.10.2023 19:45:00;61,56;61,56;61,56
02.10.2023 19:45:00;02.10.2023 20:00:00;69,02;69,02;69,1
02.10.2023 20:00:00;02.10.2023 20:15:00;254,07;252,04;245,72
02.10.2023 20:15:00;02.10.2023 20:30:00;53,65;53,65;53,56
02.10.2023 20:30:00;02.10.2023 20:45:00;49,88;49,88;49,59
02.10.2023 20:45:00;02.10.2023 21:00:00;52,88;52,88;53,10
02.10.2023 21:00:00;02.10.2023 21:15:00;128,08;128,17;56,17
02.10.2023 21:15:00;02.10.2023 21:30:00;117,11;114,60;53,25
02.10.2023 21:30:00;02.10.2023 21:45:00;105,95;105,69;105,83
02.10.2023 21:45:00;02.10.2023 22:00:00;53,67;53,67;53,77
02.10.2023 22:00:00;02.10.2023 22:15:00;142,51;142,51;142,51
02.10.2023 22:15:00;02.10.2023 22:30:00;124,20;124,20;58,23
02.10.2023 22:30:00;02.10.2023 22:45:00;136,74;136,74;136,68
02.10.2023 22:45:00;02.10.2023 23:00:00;103,60;103,60;35,25
02.10.2023 23:00:00;02.10.2023 23:15:00;167,18;167,18;167,11
02.10.2023 23:15:00;02.10.2023 23:30:00;159,36;159,36;158,84
02.10.2023 23:30:00;02.10.2023 23:45:00;105,63;105,63;105,84
02.10.2023 23:45:00;03.10.2023 00:00:00;103,20;103,20;100,12
03.10.2023 00:00:00;03.10.2023 00:15:00;134,68;134,68;134,92
03.10.2023 00:15:00;03.10.2023 00:30:00;132,74;132,74;131,84
03.10.2023 00:30:00;03.10.2023 00:45:00;126,47;126,47;126,53
03.10.2023 00:45:00;03.10.2023 01:00:00;144,00;144,00;144,64
03.10.2023 01:00:00;03.10.2023 01:15:00;191,88;191,88;116,20
03.10.2023 01:15:00;03.10.2023 01:30:00;167,09;167,09;165,96
03.10.2023 01:30:00;03.10.2023 01:45:00;175,24;175,24;175,21
03.10.2023 01:45:00;03.10.2023 02:00:00;130,87;130,87;131,33
03.10.2023 02:00:00;03.10.2023 02:15:00;63,45;63,45;63,64
03.10.2023 02:15:00;03.10.2023 02:30:00;61,87;61,87;60,87
03.10.2023 02:30:00;03.10.2023 02:45:00;43,48;43,48;43,12
03.10.2023 02:45:00;03.10.2023 03:00:00;32,75;31,55;31,55
03.10.2023 03:00:00;03.10.2023 03:15:00;96,57;104,75;104,75
03.10.2023 03:15:00;03.10.2023 03:30:00;70,97;81,64;80,78
03.10.2023 03:30:00;03.10.2023 03:45:00;0,57;0,57;0,53
03.10.2023 03:45:00;03.10.2023 04:00:00;18,41;18,41;20,47
03.10.2023 04:00:00;03.10.2023 04:15:00;82,50;82,50;82,50
03.10.2023 04:15:00;03.10.2023 04:30:00;63,95;61,74;61,74
03.10.2023 04:30:00;03.10.2023 04:45:00;11,84;11,84;17,54
03.10.2023 04:45:00;03.10.2023 05:00:00;100,34;104,06;104,6
03.10.2023 05:00:00;03.10.2023 05:15:00;83,43;83,43;83,29
03.10.2023 05:15:00;03.10.2023 05:30:00;110,61;110,61;105,48
03.10.2023 05:30:00;03.10.2023 05:45:00;142,02;142,02;141,32
03.10.2023 05:45:00;03.10.2023 06:00:00;143,06;143,06;141,97
03.10.2023 06:00:00;03.10.2023 06:15:00;-15,26;-15,26;-14,95
03.10.2023 06:15:00;03.10.2023 06:30:00;135,31;135,31;134,91
03.10.2023 06:30:00;03.10.2023 06:45:00;2229,47;2229,47;2223,25
03.10.2023 06:45:00;03.10.2023 07:00:00;1239,77;1239,77;1241,80
03.10.2023 07:00:00;03.10.2023 07:15:00;156,29;156,29;154,29
03.10.2023 07:15:00;03.10.2023 07:30:00;171,60;213,82;210,76
03.10.2023 07:30:00;03.10.2023 07:45:00;53,97;53,97;165,76
03.10.2023 07:45:00;03.10.2023 08:00:00;38,45;38,45;37,80
03.10.2023 08:00:00;03.10.2023 08:15:00;68,54;68,54;61,87
03.10.2023 08:15:00;03.10.2023 08:30:00;63,37;63,37;58,38
03.10.2023 08:30:00;03.10.2023 08:45:00;46,35;46,35;23,30
03.10.2023 08:45:00;03.10.2023 09:00:00;97,51;97,51;97,68
03.10.2023 09:00:00;03.10.2023 09:15:00;146,03;146,03;146,31
03.10.2023 09:15:00;03.10.2023 09:30:00;148,14;148,14;145,98
03.10.2023 09:30:00;03.10.2023 09:45:00;100,06;100,06;81,36
03.10.2023 09:45:00;03.10.2023 10:00:00;18,86;37,35;37,35
03.10.2023 10:00:00;03.10.2023 10:15:00;45,22;45,22;48,95
03.10.2023 10:15:00;03.10.2023 10:30:00;114,66;116,71;116,71
03.10.2023 10:30:00;03.10.2023 10:45:00;137,97;137,97;137,51
03.10.2023 10:45:00;03.10.2023 11:00:00;19,23;11,06;10,73
03.10.2023 11:00:00;03.10.2023 11:15:00;52,04;53,98;64,12
03.10.2023 11:15:00;03.10.2023 11:30:00;31,91;36,78;35,68
03.10.2023 11:30:00;03.10.2023 11:45:00;7,08;7,86;7,86
03.10.2023 11:45:00;03.10.2023 12:00:00;-5,44;-4,55;-4,55
03.10.2023 12:00:00;03.10.2023 12:15:00;19,05;19,05;25,53
03.10.2023 12:15:00;03.10.2023 12:30:00;7,40;7,40;8,60
03.10.2023 12:30:00;03.10.2023 12:45:00;0,69;0,62;0,62
03.10.2023 12:45:00;03.10.2023 13:00:00;-7,84;-7,06;-7,6
03.10.2023 13:00:00;03.10.2023 13:15:00;82,50;82,50;8,76
03.10.2023 13:15:00;03.10.2023 13:30:00;82,50;82,50;82,50
03.10.2023 13:30:00;03.10.2023 13:45:00;82,50;82,50;82,50
03.10.2023 13:45:00;03.10.2023 14:00:00;82,50;82,50;82,50
03.10.2023 14:00:00;03.10.2023 14:15:00;-10,88;-22,59;-22,59
03.10.2023 14:15:00;03.10.2023 14:30:00;-6,68;-9,25;-9,85
03.10.2023 14:30:00;03.10.2023 14:45:00;20,45;21,73;21,73
03.10.2023 14:45:00;03.10.2023 15:00:00;37,09;39,46;37,71
03.10.2023 15:00:00;03.10.2023 15:15:00;112,77;112,77;112,76
03.10.2023 15:15:00;03.10.2023 15:30:00;116,75;116,75;111,45
03.10.2023 15:30:00;03.10.2023 15:45:00;141,46;141,46;139,83
03.10.2023 15:45:00;03.10.2023 16:00:00;143,71;143,71;143,22
03.10.2023 16:00:00;03.10.2023 16:15:00;39,57;40,52;39,21
03.10.2023 16:15:00;03.10.2023 16:30:00;215,96;215,96;278,93
03.10.2023 16:30:00;03.10.2023 16:45:00;298,66;298,66;300,78
03.10.2023 16:45:00;03.10.2023 17:00:00;142,54;144,27;142,99
03.10.2023 17:00:00;03.10.2023 17:15:00;118,98;118,98;119,6
03.10.2023 17:15:00;03.10.2023 17:30:00;210,46;210,46;257,85
03.10.2023 17:30:00;03.10.2023 17:45:00;1011,24;1011,24;1346,39
03.10.2023 17:45:00;03.10.2023 18:00:00;1039,19;1039,19;1304,51
03.10.2023 18:00:00;03.10.2023 18:15:00;65,02;65,02;69,55
03.10.2023 18:15:00;03.10.2023 18:30:00;38,10;38,10;41,95
03.10.2023 18:30:00;03.10.2023 18:45:00;58,56;58,56;58,54
03.10.2023 18:45:00;03.10.2023 19:00:00;27,25;27,25;36,84
03.10.2023 19:00:00;03.10.2023 19:15:00;185,02;189,34;188,52
03.10.2023 19:15:00;03.10.2023 19:30:00;20,51;20,51;21,93
03.10.2023 19:30:00;03.10.2023 19:45:00;3,28;3,28;4,35
03.10.2023 19:45:00;03.10.2023 20:00:00;-17,77;-17,77;-17,49
03.10.2023 20:00:00;03.10.2023 20:15:00;77,71;77,71;76,13
03.10.2023 20:15:00;03.10.2023 20:30:00;48,71;48,71;49,86
03.10.2023 20:30:00;03.10.2023 20:45:00;117,79;117,79;110,27
03.10.2023 20:45:00;03.10.2023 21:00:00;73,86;73,86;-56,63
